Expt,Site,Year,Season,Afactor,A_label,Bfactor,B_label,Rep,GYtha
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V4,PSBRc54,4,2671
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V5,IR64680-81-2-2-1-3,1,2698
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V5,IR64680-81-2-2-1-3,2,2718
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V5,IR64680-81-2-2-1-3,3,2449
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V5,IR64680-81-2-2-1-3,4,2367
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V6,IR72102-4-159-1-3-3,1,2867
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V6,IR72102-4-159-1-3-3,2,2545
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V6,IR72102-4-159-1-3-3,3,2538
LTCCE-HP,IRRI-B5-B8,2002,DS,F1,0,V6,IR72102-4-159-1-3-3,4,2412
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V1,IR72,1,5783
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V1,IR72,2,5726
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V1,IR72,3,5648
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V1,IR72,4,5515
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V2,PSBRc52,1,5932
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V2,PSBRc52,2,6187
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V2,PSBRc52,3,6299
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V2,PSBRc52,4,6050
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V3,IR65620-192-3-3-3-2,1,5655
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V3,IR65620-192-3-3-3-2,2,5664
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V3,IR65620-192-3-3-3-2,3,5755
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V3,IR65620-192-3-3-3-2,4,5711
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V4,PSBRc54,1,6635
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V4,PSBRc54,2,5513
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V4,PSBRc54,3,5619
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V4,PSBRc54,4,5617
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V5,IR64680-81-2-2-1-3,1,5498
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V5,IR64680-81-2-2-1-3,2,5451
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V5,IR64680-81-2-2-1-3,3,5513
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V5,IR64680-81-2-2-1-3,4,5287
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V6,IR72102-4-159-1-3-3,1,5543
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V6,IR72102-4-159-1-3-3,2,5529
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V6,IR72102-4-159-1-3-3,3,5575
LTCCE-HP,IRRI-B5-B8,2002,DS,F2,65,V6,IR72102-4-159-1-3-3,4,5412
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V1,IR72,1,8258
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V1,IR72,2,7928
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V1,IR72,3,7962
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V1,IR72,4,7084
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V2,PSBRc52,1,8064
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V2,PSBRc52,2,8862
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V2,PSBRc52,3,8738
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V2,PSBRc52,4,8402
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V3,IR65620-192-3-3-3-2,1,7503
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V3,IR65620-192-3-3-3-2,2,8028
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V3,IR65620-192-3-3-3-2,3,7570
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V3,IR65620-192-3-3-3-2,4,7568
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V4,PSBRc54,1,8511
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V4,PSBRc54,2,8269
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V4,PSBRc54,3,8183
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V4,PSBRc54,4,8584
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V5,IR64680-81-2-2-1-3,1,7663
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V5,IR64680-81-2-2-1-3,2,7879
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V5,IR64680-81-2-2-1-3,3,7339
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V5,IR64680-81-2-2-1-3,4,7713
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V6,IR72102-4-159-1-3-3,1,7809
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V6,IR72102-4-159-1-3-3,2,7973
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V6,IR72102-4-159-1-3-3,3,7256
LTCCE-HP,IRRI-B5-B8,2002,DS,F3,130,V6,IR72102-4-159-1-3-3,4,7494
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V1,IR72,1,7887
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V1,IR72,2,7902
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V1,IR72,3,7523
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V1,IR72,4,7021
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V2,PSBRc52,1,8641
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V2,PSBRc52,2,9063
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V2,PSBRc52,3,8721
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V2,PSBRc52,4,8241
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V3,IR65620-192-3-3-3-2,1,8268
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V3,IR65620-192-3-3-3-2,2,8542
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V3,IR65620-192-3-3-3-2,3,8094
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V3,IR65620-192-3-3-3-2,4,8563
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V4,PSBRc54,1,9419
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V4,PSBRc54,2,9053
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V4,PSBRc54,3,8449
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V4,PSBRc54,4,8518
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V5,IR64680-81-2-2-1-3,1,8685
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V5,IR64680-81-2-2-1-3,2,8807
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V5,IR64680-81-2-2-1-3,3,8189
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V5,IR64680-81-2-2-1-3,4,8487
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V6,IR72102-4-159-1-3-3,1,8553
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V6,IR72102-4-159-1-3-3,2,8566
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V6,IR72102-4-159-1-3-3,3,8019
LTCCE-HP,IRRI-B5-B8,2002,DS,F4,195,V6,IR72102-4-159-1-3-3,4,8199
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V1,IR72,1,2719
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V1,IR72,2,3221
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V1,IR72,3,2708
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V1,IR72,4,2470
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V2,PSBRc52,1,2893
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V2,PSBRc52,2,3005
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V2,PSBRc52,3,3192
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V2,PSBRc52,4,3290
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V3,IR65620-192-3-3-3-2,1,3144
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V3,IR65620-192-3-3-3-2,2,3141
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V3,IR65620-192-3-3-3-2,3,3083
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V3,IR65620-192-3-3-3-2,4,2998
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V4,PSBRc54,1,2780
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V4,PSBRc54,2,3059
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V4,PSBRc54,3,2734
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V4,PSBRc54,4,2511
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V5,IR64680-81-2-2-1-3,1,2396
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V5,IR64680-81-2-2-1-3,2,2765
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V5,IR64680-81-2-2-1-3,3,2487
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V5,IR64680-81-2-2-1-3,4,2254
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V6,PSBRc82,1,2762
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V6,PSBRc82,2,2474
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V6,PSBRc82,3,2470
LTCCE-HP,IRRI-B5-B8,2003,DS,F1,0,V6,PSBRc82,4,2180
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V1,IR72,1,5895
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V1,IR72,2,5701
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V1,IR72,3,6008
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V1,IR72,4,5565
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V2,PSBRc52,1,5904
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V2,PSBRc52,2,5879
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V2,PSBRc52,3,6213
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V2,PSBRc52,4,5227
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V3,IR65620-192-3-3-3-2,1,6129
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V3,IR65620-192-3-3-3-2,2,5960
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V3,IR65620-192-3-3-3-2,3,6466
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V3,IR65620-192-3-3-3-2,4,5753
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V4,PSBRc54,1,5333
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V4,PSBRc54,2,5409
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V4,PSBRc54,3,5687
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V4,PSBRc54,4,4980
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V5,IR64680-81-2-2-1-3,1,5372
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V5,IR64680-81-2-2-1-3,2,5433
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V5,IR64680-81-2-2-1-3,3,5581
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V5,IR64680-81-2-2-1-3,4,5296
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V6,PSBRc82,1,5263
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V6,PSBRc82,2,5493
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V6,PSBRc82,3,5775
LTCCE-HP,IRRI-B5-B8,2003,DS,F2,65,V6,PSBRc82,4,5707
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V1,IR72,1,8589
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V1,IR72,2,8311
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V1,IR72,3,8476
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V1,IR72,4,8124
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V2,PSBRc52,1,8190
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V2,PSBRc52,2,8419
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V2,PSBRc52,3,7807
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V2,PSBRc52,4,7971
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V3,IR65620-192-3-3-3-2,1,8369
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V3,IR65620-192-3-3-3-2,2,8286
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V3,IR65620-192-3-3-3-2,3,7810
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V3,IR65620-192-3-3-3-2,4,7356
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V4,PSBRc54,1,8645
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V4,PSBRc54,2,8417
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V4,PSBRc54,3,7500
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V4,PSBRc54,4,7708
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V5,IR64680-81-2-2-1-3,1,8125
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V5,IR64680-81-2-2-1-3,2,8028
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V5,IR64680-81-2-2-1-3,3,7256
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V5,IR64680-81-2-2-1-3,4,7754
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V6,PSBRc82,1,7835
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V6,PSBRc82,2,7484
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V6,PSBRc82,3,7305
LTCCE-HP,IRRI-B5-B8,2003,DS,F3,130,V6,PSBRc82,4,7785
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V1,IR72,1,8809
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V1,IR72,2,9017
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V1,IR72,3,8356
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V1,IR72,4,8591
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V2,PSBRc52,1,8331
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V2,PSBRc52,2,8356
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V2,PSBRc52,3,8055
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V2,PSBRc52,4,8298
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V3,IR65620-192-3-3-3-2,1,8805
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V3,IR65620-192-3-3-3-2,2,8906
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V3,IR65620-192-3-3-3-2,3,8508
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V3,IR65620-192-3-3-3-2,4,8627
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V4,PSBRc54,1,8572
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V4,PSBRc54,2,8347
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V4,PSBRc54,3,8034
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V4,PSBRc54,4,8088
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V5,IR64680-81-2-2-1-3,1,8249
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V5,IR64680-81-2-2-1-3,2,8333
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V5,IR64680-81-2-2-1-3,3,8565
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V5,IR64680-81-2-2-1-3,4,8213
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V6,PSBRc82,1,7908
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V6,PSBRc82,2,8016
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V6,PSBRc82,3,7380
LTCCE-HP,IRRI-B5-B8,2003,DS,F4,195,V6,PSBRc82,4,8560
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V1,IR72,1,2711
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V1,IR72,2,3079
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V1,IR72,3,2438
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V1,IR72,4,2836
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V2,PSBRc52,1,2945
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V2,PSBRc52,2,2656
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V2,PSBRc52,3,2545
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V2,PSBRc52,4,2986
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V3,IR65620-192-3-3-3-2,1,2998
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V3,IR65620-192-3-3-3-2,2,2890
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V3,IR65620-192-3-3-3-2,3,2796
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V3,IR65620-192-3-3-3-2,4,2828
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V4,PSBRc54,1,3249
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V4,PSBRc54,2,2901
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V4,PSBRc54,3,2636
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V4,PSBRc54,4,3053
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V5,IR64680-81-2-2-1-3,1,2309
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V5,IR64680-81-2-2-1-3,2,2376
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V5,IR64680-81-2-2-1-3,3,2315
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V5,IR64680-81-2-2-1-3,4,2581
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V6,PSBRc82,1,2470
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V6,PSBRc82,2,2364
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V6,PSBRc82,3,2332
LTCCE-HP,IRRI-B5-B8,2004,DS,F1,0,V6,PSBRc82,4,2668
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V1,IR72,1,5256
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V1,IR72,2,4719
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V1,IR72,3,5494
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V1,IR72,4,5335
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V2,PSBRc52,1,5025
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V2,PSBRc52,2,4465
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V2,PSBRc52,3,5509
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V2,PSBRc52,4,4976
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V3,IR65620-192-3-3-3-2,1,5432
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V3,IR65620-192-3-3-3-2,2,4832
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V3,IR65620-192-3-3-3-2,3,5320
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V3,IR65620-192-3-3-3-2,4,5238
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V4,PSBRc54,1,5596
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V4,PSBRc54,2,5073
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V4,PSBRc54,3,5568
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V4,PSBRc54,4,4737
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V5,IR64680-81-2-2-1-3,1,4378
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V5,IR64680-81-2-2-1-3,2,4235
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V5,IR64680-81-2-2-1-3,3,5015
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V5,IR64680-81-2-2-1-3,4,4296
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V6,PSBRc82,1,4247
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V6,PSBRc82,2,4237
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V6,PSBRc82,3,4893
LTCCE-HP,IRRI-B5-B8,2004,DS,F2,65,V6,PSBRc82,4,5198
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V1,IR72,1,6751
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V1,IR72,2,6900
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V1,IR72,3,7367
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V1,IR72,4,7214
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V2,PSBRc52,1,7068
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V2,PSBRc52,2,7296
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V2,PSBRc52,3,6210
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V2,PSBRc52,4,7081
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V3,IR65620-192-3-3-3-2,1,7062
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V3,IR65620-192-3-3-3-2,2,6910
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V3,IR65620-192-3-3-3-2,3,6820
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V3,IR65620-192-3-3-3-2,4,6873
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V4,PSBRc54,1,7337
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V4,PSBRc54,2,7328
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V4,PSBRc54,3,6749
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V4,PSBRc54,4,6750
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V5,IR64680-81-2-2-1-3,1,6242
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V5,IR64680-81-2-2-1-3,2,6833
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V5,IR64680-81-2-2-1-3,3,6168
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V5,IR64680-81-2-2-1-3,4,6171
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V6,PSBRc82,1,6355
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V6,PSBRc82,2,6138
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V6,PSBRc82,3,6007
LTCCE-HP,IRRI-B5-B8,2004,DS,F3,130,V6,PSBRc82,4,6621
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V1,IR72,1,7705
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V1,IR72,2,7698
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V1,IR72,3,7288
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V1,IR72,4,8111
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V2,PSBRc52,1,7876
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V2,PSBRc52,2,7270
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V2,PSBRc52,3,7516
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V2,PSBRc52,4,7310
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V3,IR65620-192-3-3-3-2,1,7152
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V3,IR65620-192-3-3-3-2,2,6940
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V3,IR65620-192-3-3-3-2,3,7295
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V3,IR65620-192-3-3-3-2,4,7519
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V4,PSBRc54,1,6965
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V4,PSBRc54,2,6403
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V4,PSBRc54,3,6624
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V4,PSBRc54,4,7701
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V5,IR64680-81-2-2-1-3,1,6203
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V5,IR64680-81-2-2-1-3,2,6280
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V5,IR64680-81-2-2-1-3,3,6399
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V5,IR64680-81-2-2-1-3,4,6460
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V6,PSBRc82,1,6278
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V6,PSBRc82,2,6304
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V6,PSBRc82,3,6159
LTCCE-HP,IRRI-B5-B8,2004,DS,F4,195,V6,PSBRc82,4,6321
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V1,IR72,1,2551
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V1,IR72,2,2503
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V1,IR72,3,2121
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V1,IR72,4,2250
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V2,PSBRc54,1,3313
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V2,PSBRc54,2,3269
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V2,PSBRc54,3,2965
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V2,PSBRc54,4,2942
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V3,IR65620-192-3-3-3-2,1,3070
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V3,IR65620-192-3-3-3-2,2,2991
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V3,IR65620-192-3-3-3-2,3,2712
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V3,IR65620-192-3-3-3-2,4,2563
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V4,PSBRc52,1,2671
LTCCE-HP,IRRI-B5-B8,2005,DS,F1,0,V4,PSBRc52,2,2679
